"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"M46264","HP_EARLY_YOUNG_ADULT_ONSET","28/8184","67/16896",0.887727565089575,1,0.907084162105453,"REEP6/RRAGD/NRCAM/REEP1/TLR8/SELENBP1/HTRA1/CARD9/ALG10B/PRRT2/DGKE/KCNJ2/STAT1/DSP/PIK3R5/PABPC1L/TRNT1/UNC13D/LIG3/GYG1/ETFDH/ERCC6L2/SCARB2/POLG/TOR1AIP1/GPIHBP1/EIF2AK2/SOHLH1",28
"M10442","GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS","13/8184","33/16896",0.888222057518691,1,0.907084162105453,"ANO1/TRPM8/EPHB1/ADRA2A/OPRK1/SCRN3/DISC1/BTBD9/NR2F6/LXN/TAC4/SCN11A/GRIK2",13
"M14229","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS","13/8184","33/16896",0.888222057518691,1,0.907084162105453,"SMOC2/NR2F2/ADAMTS3/ANGPT1/VEGFA/PTP4A3/JCAD/IL12A/DCN/ADAMTS12/PIK3CB/PROX1/CD63",13
"M34985","HP_INCREASED_CIRCULATING_ALDOSTERONE_CONCENTRATION","13/8184","33/16896",0.888222057518691,1,0.907084162105453,"SCNN1A/CDKN2A/CACNA1D/RRAGD/KCNJ2/KCNJ10/ZNRF3/CACNA1H/PRKAR1A/KDM1A/CYP11A1/ARMC5/SLC12A3",13
"M35595","HP_ESOPHAGEAL_ATRESIA","13/8184","33/16896",0.888222057518691,1,0.907084162105453,"AR/FANCB/ARNT2/CHD7/WBP11/FGFR1/FANCD2/WDR35/DYNC2H1/FANCL/HESX1/DYNC2I1/YY1",13
"M12377","GOBP_POSITIVE_REGULATION_OF_HEART_RATE","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"NMU/ADM/EDN1/PTPN1/ADA/EDN3/TPM1/ATP2A2/EDN2/HRC",10
"M12933","GOBP_ONE_CARBON_COMPOUND_TRANSPORT","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"HBA1/HBB/AQP11/HBA2/AQP9/RHCG/AQP5/AQP1/HBD/AQP8",10
"M12943","GOBP_PLATELET_MORPHOGENESIS","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"MFAP2/TPM4/SRF/PRKDC/CIB1/VPS33A/ACTN1/PTPRJ/C1GALT1C1/ZFPM1",10
"M15965","GOBP_RESPONSE_TO_GONADOTROPIN","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"EFNA5/SRD5A1/EDN1/EDNRA/CCNA2/NOTCH1/ALAS1/POR/TOP1/PAX8",10
"M18080","GOMF_ACYL_COA_HYDROLASE_ACTIVITY","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"ACOT4/ACOT2/DESI2/ACOT9/MBLAC2/CLYBL/DESI1/HADHA/ACOT6/ACOT11",10
"M18603","GOMF_SPECTRIN_BINDING","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"GBP1/MYO10/PTPRC/ADD2/KIF3A/EPB41L2/ANK3/ADD1/CAMSAP1/SPTBN4",10
"M19034","GOMF_LAMININ_BINDING","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"ADGRG6/CTSS/ITGA2/BCAM/THBS1/PLEKHA2/SLIT2/GPC1/TINAGL1/SSC5D",10
"M24152","GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"GDF15/XBP1/DKK1/CILP/LDLRAD4/SKI/VEPH1/OVOL2/SMAD6/UCMA",10
"M29087","GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"NME3/UPP1/TYMS/TYMP/CMPK2/TBPL1/SMUG1/NTHL1/DUT/DCTPP1",10
"M35608","HP_HEAT_INTOLERANCE","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"KRT5/NECTIN4/CLDN10/OCA2/ORAI1/UBE3A/NFKBIA/POFUT1/EDA/LDHA",10
"M35692","HP_PHONOPHOBIA","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"ESR1/NCF1/EDNRA/TNF/SLC1A3/CREBBP/DNAJC30/VPS37D/LIMK1/GTF2IRD2",10
"M37174","HP_APLASIA_HYPOPLASIA_OF_THE_RETINA","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"PROM1/FOXC1/PAX6/ELOVL4/LAMB2/FZD4/MYO5A/ABCA4/ATOH7/HPS6",10
"M38017","HP_METHYLMALONIC_ACIDURIA","10/8184","26/16896",0.8883295940167,1,0.907084162105453,"ALDH6A1/MMAA/TCN2/MMUT/ETFDH/MMAB/TAMM41/IARS2/MMACHC/HCFC1",10
"M35403","HP_SUDDEN_DEATH","57/8184","131/16896",0.88898373564014,1,0.907084162105453,"DSC2/ABCA12/ENPP1/CPLX1/RRAGD/KLHL24/GPD1L/SGCD/TGFB3/NCF1/DSG2/CACNA2D1/PTPN22/PPA2/ABCC6/TNNI3/IKZF1/CPT1A/ALG10B/KCNJ2/SCN4B/SMAD3/LRP6/PGM1/HLA-B/DSP/HLA-DRB1/UBR7/NUP155/FHL1/CALM1/TBC1D24/TMEM43/TSPYL1/TPM1/AKT1/GUF1/TBX5/PRKAG2/HRAS/DNAJC30/SHQ1/DNAJC19/AKAP9/VPS37D/PCSK9/HADHA/WAS/CALM3/LIMK1/CACNA1C/NOS1AP/LEMD2/GTF2IRD2/TNNT2/SCN5A/CAV3",57
"M23395","GOBP_HOMOLOGOUS_RECOMBINATION","32/8184","76/16896",0.889401516066358,1,0.907084162105453,"RAD51AP1/FIRRM/SYCP2/RAD50/BRCA1/RAD51C/UBE2B/TRIP13/RAD54L/MRE11/SYCE3/CNTD1/KLHDC3/EME2/CCNB1IP1/RAD51/CENPX/FANCD2/MLH1/ANKLE1/SWI5/RAD51B/TEX19/SLX4/RAD54B/CENPS/MLH3/FANCM/MUS81/TEX11/RNF212B/DMC1",32
"M37900","HP_BUNDLE_BRANCH_BLOCK","32/8184","76/16896",0.889401516066358,1,0.907084162105453,"SCNN1A/GPD1L/KCND3/DSG2/CACNA2D1/TNNI3K/RANGRF/DNMT3B/SMCHD1/FHL1/BRAF/RNASEH1/PPP1CB/KCNE3/GYG1/PRKAG2/PSEN2/GATA4/EXOSC5/POLG2/RAF1/AKAP9/DYSF/SLMAP/PSEN1/PIGU/FRG1/KCNE5/CACNA1C/LEMD2/TNNT2/SCN5A",32
"M11096","GOBP_ALDEHYDE_CATABOLIC_PROCESS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"HAGH/PNKD/HOGA1/ADH5/PARK7",5
"M11946","GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"DACH1/FGFR1/DBF4/CDT1/DBF4B",5
"M12156","GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"FGFR1/E2F8/DBF4/DBF4B/CIZ1",5
"M14282","GOBP_METANEPHRIC_MESENCHYME_DEVELOPMENT","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"MYC/OSR1/PAX2/STAT1/SMAD4",5
"M15350","GOBP_REGULATION_OF_TELOMERE_CAPPING","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"RAD50/HNRNPD/USP7/TNKS2/SMG6",5
"M19060","GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"CACNA1D/CACNA1H/CACNA1I/CACNA1C/CACNB1",5
"M22346","GOBP_KERATINOCYTE_DEVELOPMENT","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"ABCA12/BCL11B/FOSL2/FLNB/IFT74",5
"M23410","GOBP_GLUCOCORTICOID_SECRETION","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"GAL/TSPO/CRHR1/CRY2/GHRL",5
"M23537","GOBP_HORMONE_CATABOLIC_PROCESS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"DIO1/SRD5A1/CPA4/IDE/ECE1",5
"M23931","GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"ITGA2/TNF/FYN/PHF24/SCN11A",5
"M24349","GOBP_RESPONSE_TO_UV_A","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"MMP1/EGFR/CCND1/OPN3/AKT1",5
"M24708","GOBP_PHAGOSOME_LYSOSOME_FUSION","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"RAB20/RAB7B/SPG11/TMEM175/RAB39A",5
"M24977","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"SMOC2/ADAMTS3/VEGFA/JCAD/PROX1",5
"M25244","GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"LRP2/MGAT3/USP8/MFSD8/MARCHF2",5
"M25757","GOCC_EARLY_PHAGOSOME","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"SYK/APPL2/SNX3/SLC9A9/SYT11",5
"M25957","GOCC_RIBBON_SYNAPSE","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"DIAPH3/ATP2B1/SH3GL2/ATP2A2/BSN",5
"M26343","GOMF_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"SLC26A9/SLC26A11/SLC13A4/SLC26A2/SLC26A7",5
"M26864","GOMF_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"SLC44A4/SLC19A2/SLC7A1/SLC38A5/SLC38A3",5
"M29090","GOBP_CARNITINE_METABOLIC_PROCESS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"BBOX1/CROT/CPT1A/SLC22A4/POR",5
"M29173","GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"PDK1/PGK1/PDK2/SP1/PDK3",5
"M34606","HP_TRISMUS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"EDNRA/PRRT2/PNKD/TPM2/HSPG2",5
"M34758","HP_RECURRENT_CORNEAL_EROSIONS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"FGFR3/CHST6/TGFBI/FOXC2/ELP1",5
"M36567","HP_4_5_TOE_SYNDACTYLY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"NECTIN4/LRRC8C/CCNQ/TELO2/HOXD13",5
"M37027","HP_PROGRESSIVE_PSYCHOMOTOR_DETERIORATION","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"ABAT/CYP27A1/BSCL2/SDHD/SDHAF1",5
"M37104","HP_EARLY_ONSET_NON_PROGRESSIVE_NIGHT_BLINDNESS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"SLC24A1/CABP4/MYO6/PDE6B/NYX",5
"M37652","HP_ABNORMALITY_OF_THE_LEYDIG_CELLS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"NNT/PRKAR1A/PDE11A/STAR/CYP11A1",5
"M38058","HP_SEX_REVERSAL","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"SOX9/CBX2/ZFPM2/MAP3K1/CYP11A1",5
"M40586","GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"PPARD/ZNF609/KLHL41/PAXBP1/ATF2",5
"M41450","HP_MEDULLARY_NEPHROCALCINOSIS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"ENPP1/MAGED2/ABCC6/IFT56/SLC34A1",5
"M41583","HP_ABNORMAL_SHOULDER_PHYSIOLOGY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"COMP/HGD/ZC4H2/FBN1/TPM2",5
"M43275","HP_LARGE_SELLA_TURCICA","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"BRAF/PCNT/USP8/ZSWIM6/USP48",5
"M45383","GOMF_PROTEIN_CONTAINING_COMPLEX_DESTABILIZING_ACTIVITY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"FIGN/KATNA1/KATNAL1/NSF/SPAST",5
"M46322","HP_APLASIA_OF_THE_OLFACTORY_BULB","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"ERBB3/FGFR1/TUBB3/PROK2/ZSWIM6",5
"M47007","GOMF_HISTONE_UBIQUITIN_LIGASE_ACTIVITY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"TRIM37/BRCA1/PCGF3/HUWE1/PCGF5",5
"M48545","GOBP_LACTONE_METABOLIC_PROCESS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"ERO1A/SLC2A3/GSTO2/SLC23A1/ATP1A2",5
"M49857","HP_PENILE_HYPOSPADIAS","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"SLC31A1/NIPBL/MYMX/CYP11A1/SRCAP",5
"M49894","HP_REDUCED_VON_WILLEBRAND_FACTOR_ACTIVITY","5/8184","14/16896",0.889693911781716,1,0.907084162105453,"TRIP13/BRCA2/CTR9/REST/DIS3L2",5
"M15200","GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS","46/8184","107/16896",0.890464575051815,1,0.907084162105453,"GAL/AGTR1/CGA/ADM/LMF1/ABCG1/FMO5/DGAT2/DKK3/SREBF1/MAPK1/QKI/TNF/RORC/ERLIN2/SEC14L2/IFNG/GNAI1/PRKAA1/INSIG1/BMP2/STARD4/STUB1/MARCHF6/FGF1/PAQR3/TSPO/STAR/PROX1/ASAH1/ABCA2/MBTPS1/DGKQ/NR5A2/POR/DAB2/STAT5A/NFKB1/ATP1A1/SNAI1/IGFBP7/CREB1/NR1D1/REST/ARMC5/AQP8",46
"M11043","GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION","16/8184","40/16896",0.890560330118562,1,0.907084162105453,"IL6ST/QKI/NOTCH1/CXCR4/HDAC2/BIN1/TNFRSF1B/BMP2/SERPINE2/LIF/RHEB/MYRF/IL34/ZNF488/DICER1/NKX6-2",16
"M18701","GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING","16/8184","40/16896",0.890560330118562,1,0.907084162105453,"SERPINA5/IGHM/ESYT2/ESYT3/PLTP/CHMP2A/DHTKD1/ABCA1/OGDHL/PITPNA/GPR12/NF1/PITPNB/SCARB2/PITPNM2/PCYT1B",16
"M35948","HP_DELAYED_EPIPHYSEAL_OSSIFICATION","16/8184","40/16896",0.890560330118562,1,0.907084162105453,"ESR1/MATN3/COMP/SOX9/CLCN5/COL9A3/PISD/PAM16/IYD/HESX1/GPX4/KIF22/IARS2/TRPV4/DDRGK1/DUOX2",16
"M38363","HP_DECREASED_CIRCULATING_GONADOTROPIN_CONCENTRATION","16/8184","40/16896",0.890560330118562,1,0.907084162105453,"KISS1R/CPE/PRDM13/SMARCE1/SNRPN/OCA2/ANOS1/NDN/NF2/AKT1/PIK3CA/PDGFB/SMO/HESX1/TRAF7/GNRH1",16
"M10081","GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION","36/8184","85/16896",0.891644271980374,1,0.907084162105453,"GDF15/XBP1/TTK/WWTR1/DKK1/CILP/TGFB3/LDLRAD4/TOB1/TGFB2/JAK2/NUP93/SMAD5/BMP4/SMAD3/BMP2/MAGI2/PML/ZMIZ2/PIAS2/SKI/BMPR1A/ACVR2A/BECN1/VEPH1/OVOL2/SMAD4/DAB2/CSNK2B/ZMIZ1/BMPR2/SMAD6/SMAD2/SMAD1/GDF5/UCMA",36
"M10925","GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION","36/8184","85/16896",0.891644271980374,1,0.907084162105453,"FOXA1/ASCL1/SOX11/DMD/GATA2/DKK1/S100B/RARA/NRCAM/FOXG1/ZC4H2/CYB5D2/ZEB1/BMP4/BMP2/FGFR1/SIN3A/TCF3/ARHGEF2/DUOXA1/BNIP2/EIF4G1/HEYL/ADRA2C/ECT2/TCF4/HMG20B/PROX1/APP/SHOC2/SH3GL3/IRX3/GDPD5/GDF5/REST/BRINP1",36
"M13138","GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS","36/8184","85/16896",0.891644271980374,1,0.907084162105453,"SYT1/RAB27B/SLC4A8/ADORA2B/SYTL4/GATA2/RPH3AL/VSNL1/FCER1G/ITGB2/STXBP1/RAB27A/HLA-F/IFNG/SYK/CADPS2/PDCD6IP/CLASP2/PRKCA/ITGAM/SDC4/CHMP2A/RAB3D/FGR/UNC13D/RAB9A/SDCBP/STXBP5/LAMP1/AP1G1/STX4/ANXA2/TSG101/STAM/RAB3A/SPHK2",36
"M17568","GOCC_PRESYNAPTIC_ACTIVE_ZONE","36/8184","85/16896",0.891644271980374,1,0.907084162105453,"SYT1/RIMS4/CACNA2D2/NRXN3/PCLO/ADRA2A/NTM/CACNA2D1/STXBP1/RIMS1/STX11/RIMS3/ERC1/PPFIBP2/PNISR/SV2A/ITGA3/NUFIP1/PPFIA1/LPAR2/ERC2/EHD1/PPFIA3/SYT11/STX19/NAPA/RYK/BSN/NRXN2/FLOT1/RAB3A/CTBP1/NECTIN1/TRIO/PPFIA2/HCN1",36
"M40429","GOBP_VASOCONSTRICTION","36/8184","85/16896",0.891644271980374,1,0.907084162105453,"AGTR1/COMP/ADM/CD38/EDN1/ADRA2A/EDNRA/BDKRB2/ARHGAP42/ACE2/RAP1GDS1/FAAH/PER2/HTR2B/ATP2B1/ITGA9/EDNRB/ATP1A2/STUB1/F2R/ITGA4/SVEP1/EDN3/DOCK5/TBXAS1/ADRA2C/ECE1/SLC8A1/ASIC2/EDN2/BMPR2/BBS2/HRH2/ACTA2/PIK3C2A/HTR7",36
"M14445","GOBP_CARBOHYDRATE_HOMEOSTASIS","117/8184","261/16896",0.89233508735611,1,0.907084162105453,"FOXA1/SLC16A1/ABCA12/IRS1/IGF1R/EFNA5/XBP1/ICAM1/FABP5/ADIPOQ/BACE2/IGFBP5/WFS1/SLC30A8/RPH3AL/PTCH1/ADRA2A/VSNL1/NCF1/MPC2/SELENOT/STXBP4/SESN3/LRRC8D/PTPRN2/CYBA/PPARD/BLVRA/PAX6/ERO1B/OPRK1/SLC9B2/PAX2/PCK1/PRKAA1/ALOX5/FBN1/PTPN2/SUCNR1/PIK3R1/SRI/TCF7L2/SMAD3/HK3/CDK16/ALDOA/CLTRN/RBM4/HECTD4/SIN3A/FKBP1B/APPL2/SLC39A14/HLA-DRB1/COL1A1/FOSL2/MLXIP/CYB5R4/OBP2A/ARRB1/ABCC8/OXCT1/ERN1/FOXK1/MUSTN1/IL6/SRF/PHPT1/STAT3/AKT1/HIF1A/DHPS/PIK3CA/OGT/PDK2/ZBTB20/CAMP/TENT4B/TRA2B/PCK2/UBTF/ADIPOR2/FOXO3/SLC12A6/SOX4/GATA4/ADIPOR1/FBN3/ADISSP/ASPSCR1/CRTC2/SMAD4/BAIAP3/SMARCA4/PTPRJ/RAF1/MCU/CRY2/STX4/PPARGC1A/ZNF236/TRPV4/RPTOR/FIS1/GHRL/ADCY5/SIDT2/JAGN1/MBD5/SLC8B1/FOXA2/PLSCR3/NR1D1/PARK7/BRSK2/NCOA5/CAV3",117
"M36382","HP_PROXIMAL_MUSCLE_WEAKNESS","117/8184","261/16896",0.89233508735611,1,0.907084162105453,"TNNT1/CRYAB/HSPB8/HACD1/GDAP1/SLC22A5/RYR1/DMD/REEP1/DOK7/SORD/LRP12/LPIN1/FDXR/NDRG1/SGCD/ATP7B/ADSS1/RTN2/ITPR1/POPDC3/MB/COQ7/MTAP/BAG3/DNA2/BIN1/MTMR2/ATXN1/CAPRIN1/SLC9A7/LAMA2/PHKA1/HLA-DRB1/COL9A3/LAMB2/SIGMAR1/FHL1/HMGCR/CPOX/ASCC3/PREPL/SPG11/COL6A3/ORAI1/RRM2B/TMEM43/LARGE1/FBXO38/FXR1/TPM2/KCNE3/FLAD1/OAT/CFL2/TPM3/LIPE/PMP22/VWA1/SMPX/POMGNT1/VAPB/BICD2/ASAH1/TFG/KDM1A/FILIP1/SECISBP2/PPOX/HSPG2/ALS2/PIGN/VMA21/SLC12A6/SDHD/STAC3/DGUOK/DNM2/PUS1/TBK1/TRAPPC11/POLG2/ABHD5/CAPN3/TAMM41/RYR3/TMEM126B/MORC2/GIPC1/DYSF/RAPSN/MLIP/DPAGT1/POLG/HNRNPA1/HMBS/STIM1/COQ8A/MSTO1/CIAO1/SPTAN1/TRPV4/VCP/VRK1/SQSTM1/TK2/ANXA11/SDHAF1/MPZ/IGHMBP2/POMK/SH3TC2/MTMR14/ARMC5/CAV3/PRX/MYPN",117
"M43270","HP_GENERALIZED_MYOCLONIC_SEIZURE","61/8184","140/16896",0.893003967719652,1,0.907084162105453,"GABBR2/CPLX1/GAMT/PHGDH/EFHC1/ADGRV1/PLAGL1/STXBP1/TRIM8/PIK3CD/PIGT/GPHN/PRRT2/LMNB2/NUS1/ELOVL4/PRICKLE1/GABRD/SMC1A/SEPSECS/CARS2/PIGH/PCDH19/PIGQ/TBC1D24/TRIT1/KCNJ11/ABCC8/PAFAH1B1/MBOAT7/NDE1/TSEN15/CHD2/STAT3/KCNT2/PTRH2/MTHFR/MECP2/ASAH1/BTD/AFG3L2/DHFR/AP2M1/SDHD/PIGA/AFG2A/GALC/MFSD8/DNM1L/DPAGT1/SLC38A3/GRN/SLC25A15/HACE1/NGLY1/LNPK/RHOBTB2/SDHAF1/PCDH12/BRPF1/HCN1",61
"M12067","GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"GATA3/SHISA2/THBS1/GPC1/SPRY1/FUZ/SPRY4",7
"M15245","GOBP_LINOLEIC_ACID_METABOLIC_PROCESS","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"ELOVL2/GSTP1/ELOVL5/GSTA1/ELOVL1/FADS2/ALOX12",7
"M15701","GOBP_APOPTOTIC_DNA_FRAGMENTATION","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"CECR2/BLVRA/DFFB/VPS54/DFFA/IL6/DICER1",7
"M23068","GOBP_PURINE_NUCLEOTIDE_SALVAGE","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"NAMPT/ADSS1/ADA/AMPD2/AMPD3/DGUOK/ADK",7
"M24277","GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"TBX3/SOX9/NOTCH1/PIM1/TBX5/SMAD4/BMPR2",7
"M24590","GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"AR/DNAAF3/SPATA2/CCNO/KIF18A/ING2/SMAD4",7
"M25850","GOCC_CALYX_OF_HELD","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"CPLX1/PRKCB/KCNC1/CALM1/ACTB/CALM3/ACTG1",7
"M26370","GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"SLC27A2/FABP5/SLC43A3/SLC27A6/MFSD2A/SLC27A4/SLC27A1",7
"M26774","GOMF_NADPLUS_BINDING","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"ALDH1A3/GLUD1/SIRT3/UXS1/SIRT2/HADHA/PARP15",7
"M34589","HP_LOBULATED_TONGUE","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"CEP120/MKS1/NEK1/CPLANE1/SCNM1/TCTN3/PDE6D",7
"M37240","HP_VERTEBRAL_WEDGING","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"PTCH1/CANT1/CCN6/IFT43/ARSB/FANCC/TRPV4",7
"M38928","HP_METABOLIC_ALKALOSIS","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"SCNN1A/CACNA1D/RRAGD/IKZF1/KCNJ10/HLA-B/SLC12A3",7
"M50383","GOBP_PROTEASOMAL_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS","7/8184","19/16896",0.893542003016823,1,0.907084162105453,"PSMA5/PSME4/PSMB2/MIDN/PSMA2/PSMB10/PSMB4",7
"M37279","HP_DECREASED_TESTICULAR_SIZE","84/8184","190/16896",0.893650120738352,1,0.907084162105453,"TAF4B/KISS1R/FLRT3/SOX9/SOX10/GLI3/PHGDH/TTC8/BBS4/SIM1/CHRM3/BBS1/CYB5A/IL17RD/SNRPN/ZFPM2/BBIP1/TYMS/FBN1/CHD7/B4GAT1/IFT27/CEP290/MAP3K7/TEX14/LZTFL1/TOGARAM1/NDNF/FGFR1/OCA2/ZPR1/NPHP1/SCLT1/ANOS1/MKS1/NDN/SATB2/DKC1/TEX15/CFAP418/CCDC28B/SRA1/OGT/XPA/BBS7/ZMYND15/IFT74/RLIM/BBS10/SDCCAG8/PNLDC1/BBS5/MAP3K1/HESX1/HSPG2/GCNA/SLC29A3/TCTN3/GATA4/ARL6/KCNJ6/PROK2/DNAH10/BBS9/RAB18/CEP19/DNAJC19/HDAC8/NAA10/BBS2/IFT172/WDPCP/PHF6/ERCC5/SPRY4/FMR1/FANCM/FOXA2/TEX11/GNRH1/XPC/CYP11A1/CTDP1/SOHLH1",84
"M35407","HP_ABNORMAL_RIGHT_VENTRICLE_MORPHOLOGY","31/8184","74/16896",0.893830477758431,1,0.907084162105453,"DSC2/HACD1/SOX9/PLD1/SREBF1/TGFB3/DSG2/ABCA3/NOTCH1/FCGR2A/FBXL4/FNIP1/DSP/LAMB2/TMEM43/TPM2/TPM3/TBX5/BTK/FLNA/ATP13A3/KMT2D/EFEMP2/PIGN/GATA4/PIGA/TRAPPC11/BMPR2/DYSF/GTPBP3/SCN5A",31
"M23059","GOBP_TRANSPOSITION","19/8184","47/16896",0.894128493612532,1,0.907084162105453,"PGBD5/APOBEC3A/ZNF91/APOBEC3B/PIWIL4/TDRD12/TUT4/TUT7/ZNF93/TEX15/APOBEC3G/TEX19/SETDB1/DNMT3A/TNRC18/MORC2/APOBEC3C/TASOR/MPHOSPH8",19
"M29223","GOBP_SYNAPTIC_VESICLE_TRANSPORT","19/8184","47/16896",0.894128493612532,1,0.907084162105453,"LIN7A/KIF5C/KIF1B/MAP2/MX2/RAB27A/MX1/AP3S2/SPG11/HTT/BLOC1S1/LIN7B/DNM2/TMEM230/AP3M1/PINK1/RAB3A/AP3D1/PDZD11",19
"M46931","GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY","19/8184","47/16896",0.894128493612532,1,0.907084162105453,"ELAPOR1/MOAP1/CHEK2/C9orf72/TMEM39A/PIP4K2C/SH3GLB1/IFT88/RAB1B/TBC1D12/RAB3GAP2/BECN1/PIP4K2B/LRSAM1/ULK1/SMCR8/MTMR3/EHMT2/PINK1",19
