"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"M37845","HP_ABNORMAL_CNS_MYELINATION","244/9013","421/16896",0.0303598703980907,0.29833468215499,0.271717724517354,"ABAT/PHGDH/NEDD4L/SLC1A2/CYB5A/UGDH/SOX10/GPT2/TRIM8/IFIH1/EZH2/ALDH6A1/PRF1/PEX7/GLS/FANCB/HTRA1/FOXG1/PEX13/FOXP1/GDAP1/WARS1/DALRD3/NDUFAF4/BMP4/PNPT1/SAMHD1/ARNT2/CHKA/GLUL/PURA/GABRA5/RMND1/PPP2CA/TMEM106B/SLC2A1/NUBPL/HYCC1/STXBP1/HSD17B4/ATP11A/TRMT10A/SPG11/HLA-DQB1/EDNRB/TPR/PHACTR1/CDK19/CTC1/CLCN3/INTU/PIBF1/SLC19A1/PIGV/TMTC3/GALC/YME1L1/SIN3A/ELOVL4/CUL3/FA2H/ALDH3A2/CYP27A1/RERE/SUMF1/TKFC/ZC4H2/ARID1B/FDXR/SIGMAR1/PRKDC/PGAP3/WDR26/RNASEH2A/LMNB1/PEX19/GET4/TAF2/INTS11/SEL1L/ADGRG1/WARS2/SLC1A4/FBXL4/RBM8A/CLPB/NDUFS1/IFT56/PGM3/NDUFB10/NRROS/NDUFB9/ZFX/NDUFS4/CTNNB1/KARS1/LRPPRC/EXOC2/TAF13/FAR1/YIF1B/ASPA/TARS1/PIGL/ELOVL1/SLC25A12/NDUFAF1/HLA-DRB1/GTPBP2/TEFM/YRDC/LEMD2/POLR1C/DNM1L/COG3/SNIP1/ZNF148/TMEM63A/TBC1D24/RAP1GDS1/EARS2/ACY1/MORC2/GAN/ALG13/C18orf32/SHPK/IDUA/ADSL/SMPD1/ASH1L/RFX7/PLAA/HS2ST1/DHX30/AARS1/ALDH7A1/PPIL1/KDM1A/RHOBTB2/AFG3L2/EIF2AK2/PIGG/MAT1A/MMUT/FBXO28/NAE1/ERCC1/AIMP1/D2HGDH/PEX1/SLC35A2/GTF2E2/YY1/FANCL/AIMP2/LIAS/TRRAP/IBA57/NDUFV1/REPS1/CSF1R/GTPBP3/PLEKHG2/ABCD1/BOLA3/RNF220/TMEM147/HSPD1/GTF2H5/EXOSC5/POGZ/PIGA/DARS2/ALG14/QARS1/TRAPPC11/HNRNPC/NADK2/ESAM/ERCC6/NDUFV2/PIGS/ERCC8/POLR1A/TRNT1/TAOK1/ISCA1/NIPBL/POLR2A/SMPD4/TIMMDC1/ADARB1/PRMT7/GEMIN4/PIGY/MED27/RNASEH2C/DDX6/EXOSC2/SPTAN1/MADD/CARS1/MTHFS/PARS2/NOP10/DARS1/PSAP/ARF1/ALG9/RNASEH2B/TBCD/MMACHC/PYCR2/NDUFAF5/MAL/GTPBP1/MDH2/STAMBP/TIMM22/RBSN/HCFC1/ISCA2/MPLKIP/AP3D1/BCAP31/VPS11/ERCC3/ATXN2/ZNF335/FBP2/COX6B1/NUP133/NACC1/SPTLC1/UPB1/FRMPD4/KCNT1/GJC2/POU3F3/MLYCD/GRIK2/MTTP/KCNH5",244
"M14875","GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","153/9013","258/16896",0.0303790718687434,0.29833468215499,0.271717724517354,"GATA3/INAVA/C4A/SLC7A5/AZGP1/CLEC7A/XBP1/RSAD2/TAP2/ADORA2B/FCN1/PLCG2/LBP/CD86/RARA/ULBP2/PVR/PTPRC/LILRB1/RIPK2/LAG3/CD80/FCER1G/NECTIN2/PIK3C3/IL2RG/CR1/FCGR1A/WNT5A/ITGB2/CCR2/CFB/APPL2/IFNG/SLAMF1/C2/TNF/KIT/IL1B/STXBP1/SH2D1A/XCL1/LAPTM5/TAC1/NSD2/HPX/CD40/HLA-F/GPR65/ANXA1/IL18R1/CD46/ANKRD17/CD300A/RIGI/KMT5B/EPHB2/IL23A/TLR4/SASH3/KLRD1/NOD2/TYROBP/GATA2/MR1/HLA-DMB/DENND1B/IL12RB1/IL13RA1/IL18/P2RX7/CD226/IL6/KLRK1/FBXO38/MSH2/TP53BP1/RIF1/DDX21/LGALS9/CD37/FGR/MAD2L2/MALT1/CD7/SYK/GPI/KLRC4-KLRK1/VAV1/IL18RAP/CRTAM/MAP3K7/IL10/BTK/SLAMF6/CD74/ITGAM/SECTM1/SPI1/CD1A/HLA-E/MLH1/TFRC/HLA-B/CADM1/IL12A/HLA-G/FCN3/HLA-DRB1/HLA-C/PHB1/CYRIB/ATAD5/IRF5/COLEC11/ZBTB1/HLA-DRA/TBX21/LACC1/HLA-A/KIR2DL4/NLRP3/TNFRSF4/HSPD1/FCN2/PHB2/STAT5B/LTA/BCL10/SHB/DHX36/SIRT1/NR4A3/SHLD2/MAVS/ULBP3/SH2D1B/TRAF2/NFKBID/CD244/CFP/NCR3/SEMA7A/POMC/ULBP1/STX7/CD160/RTN4/TLR9/IL13/MASP2/FOXP3/MASP1",153
"M37443","HP_ABNORMAL_DISTAL_PHALANX_MORPHOLOGY_OF_FINGER","101/9013","166/16896",0.0304063956010152,0.29833468215499,0.271717724517354,"BMPR1B/TFAP2B/ADAMTS15/SETBP1/COMP/GLI3/IGF2/TBX3/CTSC/SOX11/COL10A1/SMARCE1/WDR19/WLS/PTHLH/LBR/CHST11/WNT5A/GPC4/KNSTRN/DYNC2LI1/ZBTB20/PTCH1/FBXO11/PIK3CD/NOTCH1/MAPK1/FLNB/POC1A/PIGV/GPC3/PIGN/IFT43/TRPS1/RPS6KA3/DSP/CRIPT/ARID1B/CHST3/PGAP3/ROR2/PDGFRB/POR/PIGB/WDR35/MEG3/BGN/MAP3K7/CBFB/SMARCA2/HNRNPR/EVC/MCTP2/PIGL/CREBBP/CANT1/FTO/TBC1D24/BCR/FN1/ERI1/ASCC3/FLNA/UBAP2L/HS2ST1/VAC14/NSDHL/TRPV4/IFT57/IARS1/RAB3GAP2/VPS35L/KCNN3/PCNT/FTSJ1/ALG6/ATP6V1B2/PPP2R3C/PHF6/NOG/PIGS/ARHGAP31/PRMT7/PIGY/EXOSC2/SETD5/B3GALT6/CWC27/GNAS/ABCC9/KDM5C/STAMBP/EDA/SMARCB1/HOXD13/GDF5/LMNA/GJA8/GLI1/SOST/SRCAP",101
"M16874","GOBP_REGULATION_OF_CELL_SHAPE","85/9013","138/16896",0.0305642778878415,0.29833468215499,0.271717724517354,"FAM171A1/COCH/SHROOM3/CCL7/CCL13/CCL2/FGD3/CCL3/SEMA3E/FMNL2/MYO10/NHERF1/S100B/HCK/RHOV/ITGB2/HPN/SEMA4D/PTK2/DNMBP/PALM2AKAP2/ARHGAP35/KIT/BRWD1/FGD1/CDC42EP1/MSN/ANXA1/NF2/CORO1A/PARVB/PARVA/CDC42EP4/PLEKHO1/PRAG1/LST1/PALM/RASA1/RHOQ/LPAR1/FGR/RHOJ/SH3KBP1/PHIP/VEGFA/F11R/FBLIM1/EPS8/RDX/SEPTIN7/FN1/PARVG/ARHGAP18/ATP10A/FYN/BAIAP2/RAC2/MKLN1/ALDOA/CDC42SE1/RHOBTB2/FMNL1/CDC42EP3/TBCCD1/FGD2/MARK2/CSF1R/PRPF40A/LIMD1/KDR/WDPCP/SEMA4A/PLXNB1/FES/RHOG/WDR1/GNA12/TAOK2/RAC1/CFAP410/DIAPH1/C15orf62/PLXNB3/CCL24/SPTB",85
"M15464","GOBP_POSITIVE_REGULATION_OF_CELL_KILLING","45/9013","69/16896",0.0305649831515155,0.29833468215499,0.271717724517354,"AZGP1/TAP2/PRF1/ULBP2/PVR/PTPRC/LAG3/NECTIN2/PIK3C3/SH2D1A/XCL1/HLA-F/IL23A/KLRD1/TYROBP/MR1/IL12RB1/P2RX7/CD226/KLRK1/KLRC4-KLRK1/VAV1/IL18RAP/CRTAM/SLAMF6/ITGAM/SPI1/CD1A/HLA-E/HLA-B/CADM1/IL12A/HLA-G/HLA-DRB1/HLA-C/CYRIB/HLA-DRA/HLA-A/STAT5B/ULBP3/NCR3/POMC/ULBP1/STX7/CD160",45
"M34894","HP_RESTLESSNESS","45/9013","69/16896",0.0305649831515155,0.29833468215499,0.271717724517354,"MAPT/UCHL1/DNAJC6/GLDC/MED13L/ZBTB20/TMEM106B/HLA-DQB1/CLCN3/PRNP/ALAD/MOG/PODXL/SLC25A13/PAK3/CLN8/UQCRQ/ZNF365/VPS13C/SATB2/CTNNB1/HLA-DRB1/DNM1L/NEFL/PSEN1/ALDH7A1/VCP/GRN/CTSH/PINK1/SQSTM1/TSEN54/PTS/PTPA/SPTAN1/HSD17B10/HTRA2/FTL/KDM5C/MFN2/SNCA/P2RY11/PARK7/CNBP/SRCAP",45
"M34527","HP_HORSESHOE_KIDNEY","93/9013","152/16896",0.0306239970134112,0.29833468215499,0.271717724517354,"AFF3/GREB1L/TRIP13/SOX11/TTC8/SEMA3E/SMARCE1/BBS4/LZTFL1/RPS29/BBIP1/SMOC1/BBS1/H19/CHD7/SC5D/SCLT1/FANCA/DKC1/PBX1/DYNC2LI1/FANCE/BRCA2/FANCD2/ESCO2/FANCI/GPC3/NRAS/RPS15A/CD96/FAT4/IFT74/BBS5/GRB10/AFF4/ARID1B/CCNQ/NPHP1/POR/RPL15/PAX2/CEP290/ARID2/RBM8A/MAP3K7/BBS10/HEATR3/ZFX/RPS20/CFAP418/ARL6/ADAMTS3/BBS7/PUF60/CTR9/BBS2/IFT27/DSE/CEP19/RAP1GDS1/HNRNPU/CC2D2A/RPL35A/UBA2/COLEC11/SNRPB/BBS12/TCTN3/SMARCA4/HNRNPH1/FRYL/SCAPER/KRAS/KDM6A/WDPCP/FANCC/BBS9/SMARCC2/RPS26/MRPS34/NIPBL/UBE2A/CWC27/CAPN15/SMARCB1/REST/RPL18/ZRSR2/SON/RPL9/RPL11/HNF1B/HMGA2",93
"M34912","HP_HALLUCINATIONS","89/9013","145/16896",0.0306339265938651,0.29833468215499,0.271717724517354,"MAPT/CHI3L1/NR4A2/UCHL1/ATP7B/DNAJC6/SLC2A3/WFS1/ECM1/CHEK2/HTRA1/PTPN22/BRCA2/HLA-DQB1/PRNP/ALAD/MOG/SORL1/MTHFR/POLD1/CYP27A1/PODXL/C9orf72/SPART/RTN4R/MSH2/SLC25A13/UPF3B/PDGFRB/DNAJC13/TOMM40/ZNF365/CLTRN/VPS13C/MUTYH/ATXN3/EIF4G1/MSH6/PSMD12/BPTF/RPS20/MLH1/HLA-B/CHCHD10/HLA-DRB1/DNM1L/HTT/ALDH4A1/GIGYF2/DNMT1/PSEN1/RAB32/SYN2/BMPR1A/GCSH/CISD2/VCP/PIK3CA/GRN/CPOX/TTC19/CTSH/TRRAP/PPOX/NPRL2/CSF1R/KRAS/PINK1/SQSTM1/SEMA4A/ZDHHC9/POLE/MAN2B1/ATM/HTRA2/PSAP/CLN6/EPCAM/MMACHC/BCKDHA/TBP/SNCA/P2RY11/ATXN2/PARK7/MED12/SON/PRDM8/TARDBP",89
"M25402","GOBP_NEUTROPHIL_MIGRATION","66/9013","105/16896",0.0306652194329634,0.29833468215499,0.271717724517354,"CXCL5/CXCL10/S100A8/VAV3/S100A9/CXCL8/CXCL9/CXCL6/PREX1/SLAMF8/GP2/CCL3/CX3CL1/LBP/TREM1/CXCL3/THBS4/SLIT2/EMP2/FCER1G/FUT4/EDN1/ITGB2/PDE4B/C5AR2/MCOLN2/IL1B/XCL1/CXADR/PIK3CD/JAM3/FAM3D/CCR7/C3AR1/C5AR1/TGFB2/IL23A/TIRAP/CAMK1D/MPP1/ITGA1/NCKAP1L/SYK/VAV1/JAML/ADAM8/CD74/ITGA9/PPIA/FUT7/DNM1L/CXCR2/RAC2/CD99L2/PIK3CG/MYD88/CKLF/MCU/S100A12/JAGN1/WDR1/GBF1/GPR35/RAC1/RTN4/PIKFYVE",66
"M35381","HP_AORTIC_REGURGITATION","66/9013","105/16896",0.0306652194329634,0.29833468215499,0.271717724517354,"THSD4/C4A/BUB1/NEDD4L/SLC2A10/TRIP13/SPRED2/PDSS1/BUB1B/CCR1/COL1A2/PRKG1/TGFB3/FBN1/MFAP5/MYH11/PCGF2/FAS/NOTCH1/MAPK1/ERAP1/TGFB2/TMTC3/TLR4/CCNQ/CHST3/EFEMP2/IFT56/IL10/SMAD4/GNPTG/HEATR3/ACTA2/HLA-B/BUB3/IL12A/NKX2-5/PUF60/SMAD3/SHOC2/BCR/STAT4/SKIC3/IDUA/IFNGR1/FLNA/ERMARD/CEP57/D2HGDH/EHMT1/EMILIN1/ROBO4/COA6/C12orf57/SMAD6/MAN2B1/KIFBP/TAB2/ARF1/SKIC2/LMNA/GJA8/MEFV/IL12A-AS1/SON/HCN4",66
"M37600","HP_NEOPLASM_OF_THE_SKELETAL_SYSTEM","66/9013","105/16896",0.0306652194329634,0.29833468215499,0.271717724517354,"MSX2/COL14A1/GLI3/CDKN2A/FGFR3/IFIH1/RPS29/CHEK2/SOX6/SAMHD1/IFNG/PDE11A/BRCA2/RAD21/RPS15A/MDM2/TRPS1/TCOF1/POLD1/RECQL4/PTEN/MSH2/RNASEH2A/ATP7A/RPL15/CHD6/MUTYH/IDH2/EXT1/AAGAB/MSH6/HEATR3/AKT1/POLR1B/RPS20/MLH1/POLR1C/RPL35A/BMPR1A/ANAPC1/PIK3CA/TSC1/APC/KRAS/EXT2/SQSTM1/TSC2/SEMA4A/PRKAR1A/POLE/RPS26/ACVR1/NR4A3/ATM/RNASEH2C/PHF21A/PTH1R/RNASEH2B/EPCAM/MAD1L1/TAF15/LMNA/COL11A2/RPL18/RPL9/RPL11",66
"M10734","GOMF_NUCLEASE_ACTIVITY","131/9013","219/16896",0.0307357177000592,0.29833468215499,0.271717724517354,"AZGP1/NME5/ENPP1/NUDT12/RNASE4/PGBD5/EXO1/AGO2/HMGA1/PLSCR1/NEIL3/RAD50/DNA2/PIWIL4/ANG/NUDT16L1/PNPT1/SAMHD1/ISG20/DCLRE1C/ZC3H12C/RPP25/RNASEL/RNASE2/RPP40/NUDT16/POP1/FEN1/CNOT1/XRN1/SLFN11/SUPV3L1/RNASE1/POLD1/TATDN1/RNASEH2A/DIS3/RNASEH1/NME7/INTS11/DFFB/GEN1/DCLRE1B/USB1/ERI2/RPP21/RCL1/MYG1/EXOSC4/ZC3H12D/POP4/PLD3/RIDA/ERN1/DIS3L/TEFM/EXD2/NEIL1/TATDN2/RBBP8/MARF1/ELAC1/RNASE6/SETMAR/RPP38/NYNRIN/ZC3H12A/NME1/EME2/N4BP1/APEX2/FAN1/ERI3/TDP1/ERI1/PNLDC1/EME1/DCP2/CNOT8/TATDN3/DXO/CNOT7/ANKLE1/AGO3/MRE11/ERCC1/NOB1/YBEY/POP7/ALKBH1/PAN2/PLD4/MEIOB/TSNAX/EXOSC5/LAS1L/EXO5/REXO2/DICER1/ISG20L2/CPSF3/POLE/RPP30/POLG/AGO4/ASTE1/CNOT2/DCPS/RAD9A/EXOSC2/EXD3/MAP1S/REXO1/ERCC5/MBD4/MUS81/AEN/SLX1B/TSN/DROSHA/RNASE7/SMG6/REXO4/REXO1L1P/ANKZF1/RNASE3/XRCC3/PDE12/TREX2/BIVM/HMGA2",131
"M24808","GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE","131/9013","219/16896",0.0307357177000592,0.29833468215499,0.271717724517354,"SLC7A2/SCNN1A/CACNA1D/SLC6A14/KCNJ3/SLC7A5/SLC39A6/LRP2/LCN2/ATP1A4/SLC1A1/NEDD4L/SLC1A2/SLC2A10/STEAP2/KCNK5/SLC5A6/NALF1/STK39/PDZK1IP1/SLC24A2/SLC15A2/SLC2A5/CACNA2D1/SLC7A8/SCNN1B/SLC39A8/SCNN1G/SLC2A3/SLC1A6/NHERF1/KCNN4/LRRC8C/THBS1/SLC46A1/SLC9A6/SLC12A2/PER2/SLC39A4/IFNG/KCNJ11/SLC1A3/SLC7A11/TNF/SLC2A1/SLC7A7/KCNJ10/ABCC8/FXYD3/SLC24A1/SLC30A5/PRNP/ATP1B3/KCNH2/SLC15A3/SLC19A1/LRRC8D/ACE2/LRRC8E/KCNJ2/SLC22A4/SLC36A4/ATP1A2/TRPV6/P2RX5/TRPM2/TRPM4/SLC15A1/TRPV2/AKAP5/SLC7A1/CLN8/SLC1A4/SLC3A2/FXYD5/CLTRN/SLC30A1/SLC8A1/LRRC8B/AKT1/SLC9A7/SLC39A14/SLC6A9/ATP1B1/KCNK9/ACSL5/SLC39A12/SLC7A6/SLC36A1/SHOC2/SLC43A2/SLC12A8/PSEN1/FYN/TRPV4/SEPTIN2/SLC6A6/AKT2/SLC38A4/SLC38A3/SLC27A1/SLC12A6/CACNA1C/FXYD2/KCNJ5/SLC9A9/PPP3CB/PPP3R1/ISCU/SLC5A3/ABCC9/SLC9A1/ARL6IP5/KCNJ4/SLC24A4/SLC6A13/PPP3CC/HCN4/SLC12A3/FXYD7/TRPV5/AQP8/SLC28A1/SLC9A2/CACNA1E/HCN2/HCN1/SLC12A4/KCNJ1/KCNJ13/ASIC5",131
"M38512","HP_DELAYED_ABILITY_TO_WALK","186/9013","317/16896",0.0308732859396458,0.29833468215499,0.271717724517354,"BCL11A/NBEA/RETREG1/RYR1/CPLX1/GPRC5B/MID1/MRPS14/PIEZO2/TRIM8/P4HTM/SYT1/JPH1/TRIM2/ITPR1/COL3A1/RAD51/LBR/RTN2/ODC1/COL12A1/BCL11B/ROGDI/FOXG1/VLDLR/WDR4/FOXP1/SNRPN/MRAS/PLOD1/LMNB2/CNTNAP2/EIF3F/SLC12A2/LAMA2/DOCK3/PPP2CA/SLC18A2/TMEM106B/ATG7/HYCC1/FBXO11/SPG11/FITM2/CLCN3/FBLN1/PUS7/NCAPG2/SHMT2/UBE3A/SMC1A/WASF1/TMTC3/ATG5/CNKSR2/MAN2B2/KICS2/CUL3/TIMM50/GNAI1/FBXL3/MSL3/ZC4H2/ARID1B/DYNC1I2/SIGMAR1/WDR26/LMNB1/RAI1/GET4/PAK3/ZEB2/COL6A3/MRPS25/CELF2/HIVEP2/FASTKD2/ZFX/SMARCA2/SLC9A7/CTNNB1/KARS1/FAR1/MTPAP/SLC25A12/MARS1/ZSWIM6/AP4S1/CREBBP/TRIT1/POLR1C/FTH1/SHOC2/ZNF148/IFT27/TMEM63A/ATP10A/AMPD2/GARS1/CSNK2B/GALNS/DHPS/ASCC3/HUWE1/TNPO3/DHX30/CHD3/SPTSSA/KDM1A/SPOP/RAB3GAP2/PIGG/ZNF407/RALA/SCAF4/CSNK2A1/LRRC32/YY1/TPM2/FKBP14/KLHL15/MYO9A/VPS13B/CYP2U1/TRRAP/KPNA3/CCDC134/TCF20/CHMP1A/CFL2/TMEM147/KMT2E/LARGE1/TRMT1/ABCA2/HNRNPC/CRBN/NFASC/LSS/INPP5E/TRIO/RORA/COASY/POLR1A/NFU1/POMK/AP1S2/BRPF1/POLR2A/DCPS/TRAPPC10/ADARB1/PRMT7/PPP2R5D/KDM3B/CASK/RUBCN/MPZ/SETD5/AMN/RBL2/CWC27/SLC9A1/RBSN/RYR3/DOLK/MACF1/ZBTB11/CUBN/PCYT2/EXOC6B/LMNA/PACS2/SPTLC1/ZRSR2/CTCF/SON/HNRNPK/BSND/FRMPD4/CYP3A4/SRCAP/GRIA4/OTUD7A/TRPM3/GRIK2",186
"M12183","GOBP_STEM_CELL_DIVISION","24/9013","34/16896",0.0309816897390289,0.29833468215499,0.271717724517354,"MYB/ZBTB16/CDKN2A/VANGL2/WWTR1/SFRP2/TDRD12/FUT9/NOTCH1/TGFB2/YME1L1/CUL3/FZD7/EVI2B/EXT1/BMI1/PAFAH1B1/SOX17/ING2/GNL3/SMYD5/PRDM15/NCOA3/ESRRB",24
"M12704","GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS","24/9013","34/16896",0.0309816897390289,0.29833468215499,0.271717724517354,"FOLR1/PM20D2/MTHFD1L/GGH/TYMS/PCBD2/FOLH1/SLC46A1/QDPR/DHFR2/SHMT2/SLC19A1/SLC25A32/MTHFR/MTHFD2/MTHFD1/NOS3/SPR/GCH1/MTHFD2L/PTS/MTHFS/ATIC/FTCD",24
"M23590","GOBP_ANOIKIS","24/9013","34/16896",0.0309816897390289,0.29833468215499,0.271717724517354,"CEACAM6/CEACAM5/BCL2/PTK2/NOTCH1/TLE1/E2F1/CAV1/TFDP1/MAP3K7/AKT1/MCL1/SNAI2/TLE5/PIK3CA/ANKRD13C/SRC/ZNF304/TSC2/MYBBP1A/BCL2L1/BMF/SIK1/IKBKG",24
"M35459","HP_RIDGED_NAIL","24/9013","34/16896",0.0309816897390289,0.29833468215499,0.271717724517354,"FERMT1/GJA1/EDARADD/WNT5A/DKC1/SLC39A4/TARS1/FOXN1/DVL3/AARS1/AQP5/GTF2E2/WNT10A/LPAR6/GTF2H5/TINF2/ATR/CARS1/ATP2A2/MPLKIP/ERCC3/EFNB1/IKBKG/TERT",24
"M36914","HP_PANCREATIC_ADENOCARCINOMA","24/9013","34/16896",0.0309816897390289,0.29833468215499,0.271717724517354,"COL14A1/CDKN2A/CHEK2/BRCA2/RABL3/POLD1/MSH2/PALLD/MUTYH/RNF43/AAGAB/CDC73/MSH6/SMAD4/RPS20/MLH1/BRCA1/BMPR1A/PIK3CA/KRAS/SEMA4A/POLE/ATM/EPCAM",24
"M38454","HP_CUTANEOUS_ABSCESS","24/9013","34/16896",0.0309816897390289,0.29833468215499,0.271717724517354,"IL6ST/CTSC/NCF2/LCP2/DCLRE1C/IL10RA/ELF4/MPEG1/GJB6/IKBKB/OTULIN/IKZF3/IL6R/BTK/PGM3/G6PC3/DOCK8/PSEN1/XIAP/IL10RB/IL17RA/UBE2A/MAX/CARMIL2",24
"M38812","HP_MEDIASTINAL_LYMPHADENOPATHY","24/9013","34/16896",0.0309816897390289,0.29833468215499,0.271717724517354,"AGR2/BCL2/CYBB/NCF1/FOXP1/NCF2/BIRC3/NCF4/CYBA/PTPN22/IRF4/MALT1/IRF1/HLA-B/HLA-DRB1/PIK3CG/BCL6/PRKCD/BCL10/TRAF3/EWSR1/BTNL2/PTCRA/TERT",24
"M34896","HP_DEPRESSION","250/9013","432/16896",0.0310940021062451,0.29833468215499,0.271717724517354,"ERBB4/AR/MAPT/CEACAM6/MMP1/SLC6A14/CBS/C4A/PLCH1/TDO2/CLCN4/NR4A2/GSTM3/XK/ATP8B1/UCHL1/ARSG/STIL/ATP7B/DNAJC6/GPRC5B/IGHG1/TTC8/ADGRV1/CDON/BBS4/CTLA4/EDNRA/ITPR1/SERPINA1/LZTFL1/SLC2A3/WFS1/BBIP1/CHEK2/FCGR3B/AMACR/BBS1/NCF1/TNFAIP3/DNA2/KCNN4/SIX3/ANG/CHD7/FCGR2B/OPTN/GLA/SCLT1/SEMA4D/PER2/IFNG/SLC11A1/IRAK1/PTPN22/TET3/TMEM106B/PDE11A/PTCH1/ETS1/BRCA2/MAPK1/HLA-DQB1/PRNP/TBC1D7/KIAA0319L/IRF4/HLA-DQA1/SRPX2/SMC1A/ALAD/MATR3/NEK1/MOG/KCNJ2/CIB2/IFT74/FA2H/HMOX1/BBS5/RPS6KA3/POLD1/CYP27A1/PODXL/IMPDH2/DCTN4/TCF4/C9orf72/SLC26A9/PER3/FDXR/MSH2/DUSP6/GALT/LMNB1/PDGFRB/NPHP1/CTSF/WARS2/DNAJC13/CEP290/GLT8D1/COQ2/ZNF365/VPS13C/MUTYH/DLL1/ATXN3/EIF4G1/BRAF/IL10/MSH6/BBS10/ITGAM/ZFX/RPS20/MLH1/HLA-B/CHCHD10/KMT2B/C19orf12/CFAP418/ATXN10/HLA-DRB1/ARL6/DISP1/BBS7/SPR/GCH1/BBS2/HTT/IFT27/ALDH4A1/CEP19/BCR/TK2/GIGYF2/DNMT1/IRF5/XPR1/STAT4/PSEN1/CDKN2B/RAB32/CEP78/BMPR1A/BBS12/IDUA/FMR1/SMPD1/MYO7A/STUB1/FGF14/CABP4/CISD2/KDM1A/AFG3L2/VCP/RFC2/NOTCH3/PIK3CA/USP8/HIRA/EHMT1/GRN/GTF2IRD2/CPOX/FRYL/SCARB2/TTC19/CTSH/MSTO1/SCAPER/TSC1/CCNF/JRK/CSF1R/KRAS/GNA11/PINK1/SQSTM1/PXK/HNRNPA1/WDPCP/SLC7A6OS/TSC2/SEMA4A/CLIP2/WDR11/BBS9/ATRX/MAMLD1/DGUOK/MST1/COL7A1/RREB1/PRKAR1A/PTS/COASY/POLE/CDKN1B/GDAP2/POLG/SPRY4/TWNK/RRM2B/PTPA/NAA60/DNAJC30/MAN2B1/GTF2I/PROK2/PFN1/ATM/UBE2L3/CARS1/HS6ST1/HTRA2/TGIF1/PSAP/SPAST/ATP2A2/PDCD1/CLN6/GNAS/EPCAM/UFD1/TAF15/FOXH1/BAZ1B/BUD23/GPR35/TBP/SNCA/CFAP410/LIMK1/AARS2/P2RY11/ATXN2/HARS1/PARK7/FKBP6/PANK2/MEFV/CTCF/CEACAM3/CASR/KCNT1/TARDBP/CHRNA2",250
"M23107","GOBP_CHEMOKINE_PRODUCTION","59/9013","93/16896",0.0312464651040498,0.29833468215499,0.271717724517354,"CXCL8/CLEC7A/C1QTNF3/CXCL6/APOD/ADORA2B/LBP/GSTP1/OAS1/LILRB4/RIPK2/FOXP1/TLR2/C5/WNT5A/CARD9/IFNG/MCOLN2/SIRPA/TNF/ALOX15B/IL1B/HAVCR2/TLR4/IL7/SIGIRR/OAS3/HMOX1/TIRAP/IL18/IL6R/TLR3/ADAM17/IL6/ARG2/LGALS9/SYK/ERBIN/EPHA2/KLF4/IL10/CD74/PYCARD/AIF1/SNAI2/TRPV4/EIF2AK2/MYD88/CSF1R/HMGB1/HIF1A/IL17RA/MAVS/MAP2K5/TLR9/MUL1/ZFPM1/MEFV/AIRE",59
"M16430","GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS","42/9013","64/16896",0.0314107077760323,0.29833468215499,0.271717724517354,"TFAP2B/LCN2/CCL3/CFLAR/HRK/CASP1/CASP6/TNF/PRNP/TGFB2/TFAP2A/FASLG/PAWR/NF1/ITGA1/GSK3B/MCL1/CTNNB1/DDIT3/PHB1/BCL2L11/CASP7/CASP10/GRN/AIMP2/ATF4/SRPK2/RAPSN/CASP5/FIS1/BACE1/ATM/CASP14/CASP3/FBXW7/BAX/MAP3K11/CASP9/ADCY10/NOS1/PITX3/GRIK2",42
